col0,col1,LocName,lon,lat,iConf,iLvl
サンクス芝浦シーバンス前店,東京都港区芝浦1-3-2-101 モアグランデ浜松町,東京都/港区/芝浦/一丁目/３番,139.7556,35.65005,5,7
エーエムピーエム芝浦2丁目店,東京都港区芝浦2－17－12,東京都/港区/芝浦/二丁目/１７番,139.75262,35.64518,5,7
ローソン芝浦２丁目店,東京都港区芝浦2-4-1,東京都/港区/芝浦/二丁目/４番,139.75441,35.64495,5,7
セブンイレブン芝浦ベイワ－ド店,東京都港区芝浦2－6－11,東京都/港区/芝浦/二丁目/６番,139.75337,35.64408,5,7
ローソン田町駅東口店,東京都港区芝浦3-13-1,東京都/港区/芝浦/三丁目/１３番,139.74878,35.64297,5,7
ナチュラルローソン芝浦３丁目店,東京都港区芝浦3-13-16,東京都/港区/芝浦/三丁目/１３番,139.74878,35.64297,5,7
サンクス田町東口店,東京都港区芝浦3ー13ー3 芝浦SECビル,東京都/港区/芝浦/三丁目/１３番,139.74878,35.64297,5,7
ローソンベイコート芝浦店,東京都港区芝浦3-5-25,東京都/港区/芝浦/三丁目/５番,139.74741,35.64334,5,7
ローソン芝浦工大前店,東京都港区芝浦3-7-13,東京都/港区/芝浦/三丁目/７番,139.75012,35.64405,5,7
ナチュラルローソン芝浦海岸通店,東京都港区芝浦4-13-23,東京都/港区/芝浦/四丁目/１３番,139.74823,35.64037,5,7
ヤマザキＹショップ芝浦店,東京都港区芝浦4-17-32,東京都/港区/芝浦/四丁目/１７番,139.74748,35.63692,5,7
ナチュラルローソン芝浦アイランドケープ店,東京都港区芝浦4-19-1,東京都/港区/芝浦/四丁目/１９番,139.75064,35.63762,5,7
ナチュラルローソン芝浦アイランドグローブ店,東京都港区芝浦4-21-1,東京都/港区/芝浦/四丁目/２１番,139.75113,35.64043,5,7
コミュニティ・ストア芝浦みなとや店,東京都港区芝浦4-2-22,東京都/港区/芝浦/四丁目/２番,139.74445,35.64239,5,7
ローソン芝浦４丁目店,東京都港区芝浦4-9-18,東京都/港区/芝浦/四丁目/９番,139.74644,35.64014,5,7
ファミリーマート田町駅西口店,東京都港区芝五丁目31-15 田町我妻ビル,東京都/港区/芝/五丁目/３１番,139.74626,35.64667,5,7
ファミリーマート田町店,東京都港区芝五丁目34-2,東京都/港区/芝/五丁目/３４番,139.74687,35.64597,5,7
エーエムピーエム芝公園1丁目店,東京都港区芝公園1－2－12,東京都/港区/芝公園/一丁目/２番,139.75241,35.65989,5,7
エーエムピーエム芝増上寺前店,東京都港区芝公園2-2-22,東京都/港区/芝公園/二丁目/２番,139.75114,35.65661,5,7
ファミリーマート東京タワー店,東京都港区芝公園4-2-8,東京都/港区/芝公園/四丁目/２番,139.74542,35.65854,5,7
セブンイレブン芝大門1丁目店,東京都港区芝大門1－14－6,東京都/港区/芝大門/一丁目/１４番,139.75372,35.65729,5,7
サンクス芝大門店,東京都港区芝大門1-16-7 幸伸ビル1F,東京都/港区/芝大門/一丁目/１６番,139.75441,35.65725,5,7
ローソン芝大門店,東京都港区芝大門1-4-4,東京都/港区/芝大門/一丁目/４番,139.7545,35.65796,5,7
ナチュラルローソン芝大門一丁目店,東京都港区芝大門1-6-3,東京都/港区/芝大門/一丁目/６番,139.7541,35.65798,5,7
ローソン芝赤門通店,東京都港区芝大門2-1-18,東京都/港区/芝大門/二丁目/１番,139.75302,35.65593,5,7
ローソン芝大門二丁目店,東京都港区芝大門2-9-16,東京都/港区/芝大門/二丁目/９番,139.75285,35.65429,5,7
ローソン新橋１丁目店,東京都港区新橋1-15-7,東京都/港区/新橋/一丁目/１５番,139.75751,35.66801,5,7
セブンイレブン新橋1丁目店,東京都港区新橋1－16－4,東京都/港区/新橋/一丁目/１６番,139.75691,35.66822,5,7
ミニストップ新橋１丁目店,東京都港区新橋1-18-1,東京都/港区/新橋/一丁目/１８番,139.75595,35.66866,5,7
エーエムピーエム新橋2丁目店,東京都港区新橋2－10－5,東京都/港区/新橋/二丁目/１０番,139.75574,35.66714,5,7
ローソン新橋２丁目店,東京都港区新橋2-12-1,東京都/港区/新橋/二丁目/１２番,139.75485,35.66726,5,7
ファミリーマート新橋烏森通り店,東京都港区新橋2-15-17,東京都/港区/新橋/二丁目/１５番,139.75671,35.6664,5,7
ファミリーマート新橋二丁目店,東京都港区新橋2-19-2 新橋藤ビル,東京都/港区/新橋/二丁目/１９番,139.75955,35.66676,5,7
ファミリーマート新橋赤レンガ通り店,東京都港区新橋3-7-9,東京都/港区/新橋/三丁目/７番,139.75488,35.66539,5,7
サンクス新橋西口通り店,東京都港区新橋4-19-10,東京都/港区/新橋/四丁目/１９番,139.75764,35.66432,5,7
ミニストップ新橋５丁目店,東京都港区新橋5-33-7,東京都/港区/新橋/五丁目/３３番,139.75412,35.66259,5,7
ファミリーマート新橋五丁目店,東京都港区新橋5丁目14-10 新橋スクエアビル,東京都/港区/新橋/五丁目/１４番,139.75632,35.66219,5,7
セブンイレブン新橋5丁目店,東京都港区新橋5丁目34－3,東京都/港区/新橋/五丁目/３４番,139.7536,35.66285,5,7
ローソン新橋六丁目店,東京都港区新橋6-20-1,東京都/港区/新橋/六丁目/２０番,139.75467,35.66093,5,7
サンクス御成門店,東京都港区新橋6丁目17-17,東京都/港区/新橋/六丁目/１７番,139.75211,35.66144,5,7
ファミリーマート新橋駅西店,東京都港区新橋二丁目15-9 エスプラザ弥生ビル2,東京都/港区/新橋/二丁目/１５番,139.75671,35.6664,5,7
新鮮組桜田ビル店,東京都港区西新橋1-1-3,東京都/港区/西新橋/一丁目/１番,139.75284,35.67017,5,7
ローソン西新橋二丁目店,東京都港区西新橋2-16-1,東京都/港区/西新橋/二丁目/１６番,139.75052,35.66645,5,7
ナチュラルローソン西新橋烏森通店,東京都港区西新橋2-6-2,東京都/港区/西新橋/二丁目/６番,139.75334,35.66684,5,7
セブンイレブン西新橋2丁目店,東京都港区西新橋2－8－11,東京都/港区/西新橋/二丁目/８番,139.75343,35.66622,5,7
エーエムピーエム御成門日比谷通り店,東京都港区西新橋3-23-5,東京都/港区/西新橋/三丁目/２３番,139.75127,35.66175,5,7
（株）クリエィティブ・アドバンス,東京都港区西新橋3-24-6,東京都/港区/西新橋/三丁目/２４番,139.75127,35.66126,5,7
ファミリーマート西麻布一丁目店,東京都港区西麻布1-8-10,東京都/港区/西麻布/一丁目/８番,139.72533,35.66073,5,7
サンクス西麻布店,東京都港区西麻布3-21-20,東京都/港区/西麻布/三丁目/２１番,139.72504,35.65955,5,7
エーエムピーエム西麻布3丁目店,東京都港区西麻布3－24,東京都/港区/西麻布/三丁目/２４番,139.72403,35.65917,5,7
エーエムピーエム六本木テレ朝前店,東京都港区西麻布3-2-9,東京都/港区/西麻布/三丁目/２番,139.72726,35.65893,5,7
セブンイレブン西麻布4丁目店,東京都港区西麻布4－15－2,東京都/港区/西麻布/四丁目/１５番,139.72096,35.65863,5,7
サンクス港日赤通り店,東京都港区西麻布4丁目22-11,東京都/港区/西麻布/四丁目/２２番,139.71875,35.65726,5,7
セブンイレブン赤坂1丁目店,東京都港区赤坂1－11－30,東京都/港区/赤坂/一丁目/１１番,139.74141,35.66884,5,7
生活彩家東京全日空ホテル店,東京都港区赤坂1-12-33,東京都/港区/赤坂/一丁目/１２番,139.74068,35.66795,5,7
ミニストップ赤坂一丁目店,東京都港区赤坂1-3-6,東京都/港区/赤坂/一丁目/３番,139.7446,35.67041,5,7
新鮮組溜池店,東京都港区赤坂1-5-14,東京都/港区/赤坂/一丁目/５番,139.74316,35.67073,5,7
ファミリーマート赤坂一丁目店,東京都港区赤坂1丁目7-19,東京都/港区/赤坂/一丁目/７番,139.74159,35.66923,5,7
エーエムピーエム国際新赤坂ビル店,東京都港区赤坂2-14-27,東京都/港区/赤坂/二丁目/１４番,139.73709,35.67204,5,7
デイリーヤマザキ赤坂2丁目店,東京都港区赤坂2-14-9,東京都/港区/赤坂/二丁目/１４番,139.73709,35.67204,5,7
エーエムピーエム赤坂ツインタワー店,東京都港区赤坂2-17-22,東京都/港区/赤坂/二丁目/１７番,139.73843,35.67021,5,7
ポプラ赤坂２丁目店,東京都港区赤坂2-17-54,東京都/港区/赤坂/二丁目/１７番,139.73843,35.67021,5,7
新鮮組赤坂２丁目店,東京都港区赤坂2-2-19,東京都/港区/赤坂/二丁目/２番,139.74234,35.67166,5,7
エーエムピーエム国際赤坂ビル店,東京都港区赤坂2-4-5,東京都/港区/赤坂/二丁目/４番,139.74071,35.67188,5,7
ファミリーマート溜池山王店,東京都港区赤坂2-9-11B2,東京都/港区/赤坂/二丁目/９番,139.74097,35.67112,5,7
セブンイレブン赤坂2丁目店,東京都港区赤坂2丁目13－1,東京都/港区/赤坂/二丁目/１３番,139.73871,35.6721,5,7
ファミリーマート赤坂三丁目店,東京都港区赤坂3-13-14,東京都/港区/赤坂/三丁目/１３番,139.7375,35.67313,5,7
セブンイレブン赤坂一ツ木通り店,東京都港区赤坂3-14-9,東京都/港区/赤坂/三丁目/１４番,139.73727,35.67378,5,7
ローソン赤坂一ツ木通店,東京都港区赤坂3-19-8,東京都/港区/赤坂/三丁目/１９番,139.7363,35.67572,5,7
ポプラ赤坂店,東京都港区赤坂3-21-15,東京都/港区/赤坂/三丁目/２１番,139.73581,35.67685,5,7
サンクスエスプラナード赤坂店,東京都港区赤坂3-7-13,東京都/港区/赤坂/三丁目/７番,139.73772,35.67492,5,7
デイリーヤマザキ赤坂三丁目店,東京都港区赤坂3-9-1,東京都/港区/赤坂/三丁目/９番,139.73631,35.67704,5,7
デイリーヤマザキ赤坂見附店,東京都港区赤坂3-9-10,東京都/港区/赤坂/三丁目/９番,139.73631,35.67704,5,7
エーエムピーエム赤坂4丁目店,東京都港区赤坂4－1－2,東京都/港区/赤坂/四丁目/１番,139.73482,35.67629,5,7
ジャストスポット赤坂４丁目店,東京都港区赤坂4-1-29,東京都/港区/赤坂/四丁目/１番,139.73482,35.67629,5,7
セブンイレブン赤坂ガ－デンシティ店,東京都港区赤坂4－15－1,東京都/港区/赤坂/四丁目/１５番,139.73143,35.67393,5,7
セブンイレブン赤坂4丁目店,東京都港区赤坂4丁目9－9,東京都/港区/赤坂/四丁目/９番,139.73296,35.67509,5,7
エーエムピーエム赤坂パークビル店,東京都港区赤坂5-2-20,東京都/港区/赤坂/五丁目/２番,139.73328,35.67246,5,7
セブンイレブン赤坂Bizタワ－店,東京都港区赤坂5－3－1,東京都/港区/赤坂/五丁目/３番,139.73523,35.67238,5,7
セブンイレブンTBS放送センタ－店,東京都港区赤坂5－3－6,東京都/港区/赤坂/五丁目/３番,139.73523,35.67238,5,7
ローソン赤坂６丁目店,東京都港区赤坂6-13-16,東京都/港区/赤坂/六丁目/１３番,139.73413,35.66989,5,7
セブンイレブン赤坂6丁目南店,東京都港区赤坂6－14－15,東京都/港区/赤坂/六丁目/１４番,139.73334,35.66953,5,7
エーエムピーエム赤坂6丁目店,東京都港区赤坂6－3－1,東京都/港区/赤坂/六丁目/３番,139.73569,35.67097,5,7
エーエムピーエム赤坂パインクレスト店,東京都港区赤坂7－5－27,東京都/港区/赤坂/七丁目/５番,139.73053,35.67178,5,7
サンクス赤坂9丁目店,東京都港区赤坂9-1-7赤坂レジテンシャルホテル1階,東京都/港区/赤坂/九丁目/１番,139.73225,35.66824,5,7
ローソン赤坂九丁目店,東京都港区赤坂9-5-27,東京都/港区/赤坂/九丁目/５番,139.7291,35.66771,5,7
ファミリーマート赤坂九丁目店,東京都港区赤坂9-6-26,東京都/港区/赤坂/九丁目/６番,139.72853,35.66701,5,7
ファミリーマートミッドタウン店,東京都港区赤坂9-7-1,東京都/港区/赤坂/九丁目/７番,139.73077,35.66574,5,7
セブンイレブン東京ミッドタウン店,東京都港区赤坂9-7-2,東京都/港区/赤坂/九丁目/７番,139.73077,35.66574,5,7
サンクスお台場東京ビーチ店,東京都港区台場1ー6ー1 デックス東京ビーチ,東京都/港区/台場/一丁目/６番,139.77589,35.62902,5,7
ファミリーマートお台場海浜公園店,東京都港区台場1-5-7-101,東京都/港区/台場/一丁目/５番,139.77795,35.63017,5,7
サンクスアクアシティお台場店,東京都港区台場1丁目7,東京都/港区/台場/一丁目/７番,139.77353,35.6278,5,7
エーエムピーエムトレードピアお台場店,東京都港区台場2－3－1,東京都/港区/台場/二丁目/３番,139.77711,35.62852,5,7
ローソンフジテレビ店,東京都港区台場2-4-8,東京都/港区/台場/二丁目/４番,139.77417,35.62693,5,7
生活彩家汐留ツインパークス店,東京都港区東新橋1-10-3,東京都/港区/東新橋/一丁目/１０番,139.75983,35.66045,5,7
エーエムピーエム東新橋1丁目店,東京都港区東新橋1－1－2,東京都/港区/東新橋/一丁目/１番,139.76031,35.66589,5,7
サンクス新橋ゆりかもめ店,東京都港区東新橋1-1-8地先,東京都/港区/東新橋/一丁目/１番,139.76031,35.66589,5,7
ローソン東新橋一丁目店,東京都港区東新橋1-3-1,東京都/港区/東新橋/一丁目/３番,139.75894,35.66417,5,7
エーピーエンタ汐留店,東京都港区東新橋1-5-2,東京都/港区/東新橋/一丁目/５番,139.76141,35.66572,5,7
エーエムピーエム汐留シティセンター店,東京都港区東新橋1－5－2B208,東京都/港区/東新橋/一丁目/５番,139.76141,35.66572,5,7
エーエムピーエム汐留タワー店,東京都港区東新橋1－6－3,東京都/港区/東新橋/一丁目/６番,139.75992,35.66417,5,7
ファミリーマート汐留メディアタワー店,東京都港区東新橋1-7-1 汐留メディアタワーＢ2Ｆ,東京都/港区/東新橋/一丁目/７番,139.75851,35.66015,5,7
セブンイレブンカレッタ汐留店,東京都港区東新橋1-8-2,東京都/港区/東新橋/一丁目/８番,139.76186,35.66375,5,7
ファミリーマートペディ汐留店,東京都港区東新橋1-9-1,東京都/港区/東新橋/一丁目/９番,139.7618,35.66362,5,7
ナチュラルローソンコモディオ汐留店,東京都港区東新橋2-14-1,東京都/港区/東新橋/二丁目/１４番,139.75739,35.66003,5,7
ローソン東麻布店,東京都港区東麻布1-17-13,東京都/港区/東麻布/一丁目/１７番,139.74284,35.65623,5,7
ファミリーマート東麻布一丁目店,東京都港区東麻布1-28-13,東京都/港区/東麻布/一丁目/２８番,139.7438,35.65534,5,7
エーエムピーエム東麻布1丁目店,東京都港区東麻布1－4－3,東京都/港区/東麻布/一丁目/４番,139.74342,35.65793,5,7
生活彩家麻布店,東京都港区東麻布2-23-14,東京都/港区/東麻布/二丁目/２３番,139.73961,35.65697,5,7
ナチュラルローソン東麻布三丁目店,東京都港区東麻布3-7-13,東京都/港区/東麻布/三丁目/７番,139.73843,35.65635,5,7
ファミリーマート南青山一丁目店,東京都港区南青山1-10-3,東京都/港区/南青山/一丁目/１０番,139.72633,35.6708,5,7
